Account Number,Job Reference,Job Name,Job Status
515E1000,142,'2517 82nd Street',Open
515E1000,143,'534 43rd Street',Open
515E1000,144,'2651 82nd Street',Open
515E1000,145,'2665 82nd Street',Open
515E1000,146,'4402 NE Rio Court',Open
515E1000,147,'2659 82nd Street',Open
515E1000,148,'2657 82nd Street',Open
515E1000,149,'2665 82nd Street',Open
515E1000,150,'8121 Rocklyn Drive',Open
515E1000,151,'8124 Rocklyn Drive',Open
515E1000,152,'8136 Rocklyn Drive',Open
515E1000,153,'2627 82nd Street',Open
515E1000,154,'2631 82nd Street',Open
515E1000,155,'2509 82nd Street',Open
515E1000,156,'20175 W Avenue - Precision Door',Open
515E1000,157,'2641 82nd Street ',Open
515E1000,158,'2647 82nd Street ',Open
515E1000,159,'2653 82nd Street ',Open
515E1000,160,'2669 82nd Street',Open
515E1000,161,'2671 82nd Street',Open
515E1000,162,'2675 82nd Street',Open
515E1000,163,'2677 82nd Street ',Open
515E1000,164,'8126 Rocklyn Drive',Open
515E1000,165,'8130 Rocklyn Drive',Open
515E1000,166,'1420 Pennsylvania Avenue',Open
515E1000,167,'8107 Cobblestone Court',Open
515E1000,168,'8103 Cobblestone Court',Open
56BU1000,1,'2580 Highway 12 East',Open
5THG1000,1,'General Purchases',Open
5THG1000,3,'15907 Aurora Avenue',Open
5THG1000,4,'748 40th Street',Open
5THG1000,5,'36928 Tabor Road',Open
808O1000,1,'General Purchases',Open
808O1000,2,'708 5th Street - (Building 2) Offices Main Flr',Open
808O1000,3,'624 6th Street',Open
808O1000,4,'608 5th Street',Open
808O1000,5,'424 6th Avenue',Open
808O1000,6,'758 5th Street (80 Unit)',Open
808O1000,7,'708 5th Street Unit 506',Open
911R1000,1,'General Purchases',Open
911R1000,2,'4318 NW 4th Street',Open
911R1000,3,'4 Seasons Porch',Open
911R1000,4,'3527 113th Avenue',Open
911R1000,5,'545 5th Street  ( Shop )',Open
911R1000,6,'180 SE Kellerman Lane',Open
911R1000,7,'6412 Stanmore Court',Open
911R1000,8,'2690 SE 82nd Street',Open
911R1000,9,'505 SE Tall Grass - Corns Residence',Open
911R1000,10,'1116 SE 10th Court',Open
911R1000,11,'6220 Urbandale Avenue - Hilsabeck Residence',Open
911R1000,12,'4602 94th Place',Open
911R1000,13,'416 NW 58th Place',Open
911R1000,14,'916 55th Street - Kreger Residence',Open
911R1000,15,'605 55th Street',Open
911R1000,16,'2580 NW 162nd Street',Open
911R1000,17,'808 SW Cherry Street - Unit 102',Open
911R1000,18,'Roberto',Open
911R1000,19,'518 NE 42nd Court',Open
911R1000,20,'15934 Rosewood Court - Peterson Residence',Open
911R1000,21,'Will Call',Open
911R1000,22,'Will Call - Slater Job',Open
911R1000,23,'2506 East Luster Lane',Open
911R1000,24,'1406 Boone Street',Open
911R1000,25,'11440 NW Timberway',Open
911R1000,26,'4614 East Payton',Open
911R1000,27,'6001 SE 46th Street',Open
911R1000,28,'3205 East Pine Avenue',Open
911R1000,29,'4479 Hart Avenue',Open
911R1000,30,'1416 Searle Street',Open
911R1000,31,'1335 SE University',Open
911R1000,32,'Harless',Open
911R1000,33,'550 South 2nd Street',Open
911R1000,34,'Will Call - Wachter Job',Open
911R1000,36,'Will Call - Muyskens Job',Open
911R1000,37,'2150 NE 18th Street - Unit # 114',Open
911R1000,38,'Barn Quote',Open
911R1000,39,'4197 NE 134th Avenue',Open
911R1000,40,'Will Call - Laci Williams',Open
911R1000,41,'1433 20th Place',Open
911R1000,42,'825 John Clinton Drive',Open
911R1000,43,'Cedar Deck 12x16',Open
911R1000,44,'505 Boyd Street',Open
911R1000,45,'202 East 7th Street South',Open
911R1000,46,'1439 East Ovid Avenue',Open
911R1000,47,'629 SE 28th Street',Open
911R1000,48,'Will Call',Open
911R1000,49,'1818 9th Street',Open
911R1000,50,'6901 SE 14th Street - Lot 156',Open
911R1000,51,'4817 Fluer Drive - Motel 6',Open
911R1000,52,'2511 NE Oak Drive',Open
911R1000,53,'626 SE 28th Street',Open
911R1000,54,'101 Jordan Creek Parkway - Suite 12',Open
911R1000,55,'12385 Lincoln Avenue',Open
911R1000,56,'1135 SE Grant Woods Court',Open
911R1000,57,'720 South 32nd Court',Open
911R1000,58,'525 South 5th Street',Open
911R1000,59,'417 Cedar Street',Open
911R1000,60,'7028 Palm Drive',Open
911R1000,61,'13704 County Line Road',Open
AAEL1000,1,'2749 20th Avenue North',Open
AAFA1000,1,'General Purchases',Open
AAFA1000,2,'1821 SE Green Park Circle',Open
ABBE1000,1,'General Purchases',Open
ABBE1000,2,'630 Hemingway Drive',Open
ABBO1000,1,'General Purchases',Open
ABBO1000,2,'2950 NW Polk City Drive',Open
ABCE1000,1,'General Purchases',Open
ABCE1000,2,'Sears Building - 610 Leisure Drive',Open
ABCE1000,3,'5299 NE 15th',Open
ABCE1000,4,'600 East 5th Street - East Village Towers',Open
ABCO1000,1,'General Purchases',Open
ABCO1000,2,'3000 East Grand Avenue - State Fair Varied Industries',Open
ABCO1000,3,'3100 SE Enterprise Drive',Open
ABCO1000,4,'Will Call',Open
ABEL1000,1,'General Purchases',Open
ABEL1000,2,'805 Tuscany Court - Lot-3 Summerfield',Open
ABEL1000,3,'900 Palmyra Drive - Rakers Residence',Open
ABEL1000,4,'4685 Boulder - Cemetery Road',Open
ABEL1000,5,'1680 Maple Street - Towlerton Residence',Open
ABEL1000,6,'707 Tuscany Court - Lot #3 Spec House',Open
ABEL1000,7,'8305 Kensington Drive NE - Lot 8 Summerfield',Open
ABEL1000,8,'2025 Pebble Creek Drive - Van Milligan Residence',Open
ABEL1000,9,'2835 Twin Leaf Road - Rammelsberg Residence',Open
ABEL1000,10,'209 Sunflower Drive - Valenta Residence',Open
ABEL1000,11,'2085 Pebble Creek Drive - Hussel Residence',Open
ABEL1000,12,'816 Palmyra Drive NE - Leighty Residence',Open
ABEL1000,13,'718 Fernwood Drive NE',Open
ABEL1000,14,'1175 Sunrise Drive',Open
ABEL1000,15,'2402 Vaughn Drive - Trainor Residence',Open
ABEL1000,16,'713 Fernwood Drive NE',Open
ABEL1000,17,'1185 Sunrise Drive',Open
ABEL1000,18,'123 Summit Street',Open
ABEL1000,19,'3030 Eastland Lane - Gringer Residence',Open
ABEL1000,20,'4020 Oak Valley Drive',Open
ABEL1000,21,'2120 Fieldcrest Lane - Luke Residence',Open
ABEL1000,22,'2105 Fieldcrest Lane',Open
ABEL1000,23,'3070 Ridgeview Drive',Open
ABEL1000,24,'3095 Ridgeview Drive',Open
ABEL1000,25,'535 Freeseway Drive',Open
ABEL1000,26,'1558 Bramblewood Drive NE - Allpress Residence',Open
ABEL1000,27,'2784 Ridgeview Drive - Torrey Residence',Open
ABEL1000,28,'3023 Prairie Drive NE',Open
ABEL1000,29,'3080 Ridgeview Drive',Open
ABEL1000,30,'1125 Sunrise Drive - 1-1/2 Story Spec',Open
ABEL1000,31,'135 Deborah Anne Lane - Zbanek Residence',Open
ABEL1000,32,'2085 Fieldstone Lane',Open
ABEL1000,33,'2075 Fieldcrest Lane - Bowman Residence',Open
ABEL1000,34,'2470 Oak Savannah Court',Open
ABEL1000,35,'699 Palisades Access Road - Washburn Residence',Open
ABEL1000,36,'3110 Ridgeview Drive',Open
ABEL1000,37,'3454 C Avenue Ext',Open
ABEL1000,38,'2101 Chandler Street SW',Open
ABEL1000,39,'3914 Redbud Road NE',Open
ABEL1000,40,'***Shop Account***',Open
ABEL1000,41,'1650 Dows Street - Odie''s Bar & Grill',Open
ABEL1000,42,'226 Hanover Road SW',Open
ABEL1100,1,'General Purchases',Open
ABEL1100,2,'1425 210th Street',Open
ABRA1000,1,'General Purchases',Open
ABRA1000,2,'414 Avenue Q West - Ralph''s House',Open
ABRA1000,3,'1479 National Avenue',Open
ABSO1000,1,'General Purchases',Open
ABSO1000,2,'Will Call',Open
ABSO1000,3,'Cove 01',Open
ABSO1000,4,'CTI 00-01',Open
ABSO1000,5,'Jens-0009',Open
ABSO1000,6,'CSHM0001',Open
ABSO1000,8,'ELDE-009',Open
ABSO1000,9,'Sonny 001',Open
ABSO1000,10,'DMAP--0004',Open
ABSO1000,11,'ACC18-08',Open
ABSO1000,12,'ACC18-006',Open
ABSO1000,14,'AS-1906 - Northern Natural Gas',Open
ABSO1000,15,'AS0001',Open
ABSO1000,16,'Higher Ground Education',Open
ABSO1000,18,'1395 Hoak Drive - 8th Street & Center Street',Open
ABSO1000,19,'Will Call',Open
ABSO1000,20,'01PM-23008',Open
ABSO1000,21,'AS2215',Open
ABSO1000,22,'03-SM-24001',Open
ABSO1000,23,'-23006',Open
ACAD1000,1,'General Purchases',Open
ACAD1000,2,'6361 NE 14th Street - Their Shop',Open
ACAD1000,3,'603 Emmons Street - Hiawatha Schools',Open
ACAD1000,4,'3023 220th Trail - CCA School Job#1080',Open
ACAD1000,5,'518 2nd Street - AT&T Coralville',Open
ACAD1000,6,'8855 Grand Avenue - Microsoft Building',Open
ACAD1000,7,'1001 Amos Avenue - D.M. Public Sch-Man Elementary',Open
ACAD1000,8,'SLN3 Mega',Open
ACAD1000,9,'Job #1178 - Will Call',Open
ACAD1000,11,'Nodaway Elementary',Open
ACAD1000,12,'1000 SE 19th Street - Diamler Truck',Open
ACAD1000,13,'Job#1811 - Will Call ',Open
ACAD1000,14,'9505 North Park Drive',Open
ACAD1000,15,'1843 - Will Call ',Open
ACAD1000,16,'John Deere Spray Lab - Will Call',Open
ACAD1000,17,'PO #1900',Open
ACAD1000,18,'SM-24476',Open
ACAD1000,19,'2105 SE Gateway Drive',Open
ACAD1000,20,'Iowa State Vet. Lab',Open
ACAD1000,21,'2995 Hickman Road - Job# 2170',Open
ACAD1000,22,'Brewery',Open
ACAD1000,23,'Job 2250',Open
ACAD1000,24,'200 North James',Open
ACAD1000,25,'Drake Stadium',Open
ACAD1000,26,'Wyffel Hybrids - Job 2284',Open
ACAD1000,27,'527 South Roosevelt Road',Open
ACAD1000,28,'Musco Job',Open
ACAD1000,29,'1732 Old Stage Road - Middle School Roof Replacement',Open
ACAD1000,30,'30 North Dubuque Street - Van Allen Hall',Open
ACAD1000,31,'1111 Duff Avenue - Job #2378',Open
ACAD1000,32,'Drake Stadium - Musco Lighting',Open
ACAD1000,33,'5800 Edgewood Road SW - Google',Open
ACAD1000,34,'6818 76th Avenue SW',Open
ACAD1000,35,'Will Call - Job 2490',Open
ACAD1000,36,'Des Moines Airport - New Terminal',Open
ACAD1000,37,'900 Venbury Drive - Public Works Facility',Open
ACAD1000,38,'Job# 2507',Open
ACCE1000,1,'General Purchases',Open
ACCE1000,2,'1230 Warrior Lane',Open
ACCE1000,3,'20112 Hawthorne Drive - Jorgensen',Open
ACCE1000,4,'1422 19th Street',Open
ACCE1000,5,'1771 Glen Oaks Drive',Open
ACCE1000,6,'35187 Bordeaux Circle',Open
ACCE1100,1,'General Purchases',Open
ACCE1100,2,'942 42nd Street',Open
ACCE1200,1,'General Purchases - Suite # B',Open
ACCE1200,2,'6031 Meadow Crest Drive - Windwood Apartments',Open
ACCE1200,3,'Per Kenny - Suite # B',Open
ACCE1200,4,'6031 Meadow Crest Drive - Windows Only-Phase 2',Open
ACCE1200,5,'Job 2 - Suite # B',Open
ACCE1200,6,'4201 South James - Suite # B',Open
ACCE1200,7,'1027 Elm Avenue',Open
ACCE1200,8,'5231 Windsor Court',Open
ACCE1200,9,'1771 Glen Oaks Drive',Open
ACCE1200,10,'6215  Meadow Crest Drive - Windwood Apartments',Open
ACCE1200,11,'4825 Copper Creek Drive - Copper Creek Golf Course',Open
ACCE1200,12,'6224  Meadow Crest Drive - Windwood Apartments',Open
ACCE1200,13,'437 E McKinley Avenue',Open
ACCE1200,14,'4831 Lisbon Street - Keeney',Open
ACCE1200,15,'PB2033 - Suite # B',Open
ACCE1200,17,'11153 Aurora Avenue - Aurora Business Park',Open
ACCE1200,18,'Ken Hoges - Suite # B',Open
ACCE1200,19,'Home Depot - Suite # B',Open
ACCE1200,20,'United Fleet',Open
ACCE1200,21,'6031 Meadow Crest Drive - Windows Only-Phase 3',Open
ACCE1200,22,'1851 Lakeview Drive - Hodges Residence',Open
ACCE1200,23,'931 Tulip Tree Lane - Schurman',Open
ACCE1200,24,'329 West Wright - Suite # B',Open
ACCE1200,25,'6104 Meadow Crest Drive',Open
ACCE1200,26,'4052 114th Street',Open
ACCE1200,27,'1710 South 49th Street',Open
ACCE1200,28,'Garret''s House',Open
ACCE1200,29,'Pella Windows - Suite # B',Open
ACCE1200,30,'4740 121st Street',Open
ACCE1200,31,'Jester Park',Open
ACCE1200,32,'1500 NE 56th Street',Open
ACCE1200,33,'Phillips Insurance - Suite # B',Open
ACCE1200,34,'4900 University Avenue',Open
ACCE1200,35,'643 SE Alba Place',Open
ACCE1200,36,'3615 Park Side Drive',Open
ACCE1200,37,'7000 Visita Drive - R&R Building',Open
ACCE1200,38,'1800 Andrews Drive',Open
ACCE1200,39,'6221 Merle Hay Road - Dark Spoon',Open
ACCE1200,40,'630 6th Street',Open
ACCU1000,1,'General Purchases',Open
ACCU1000,6,'Hawthorne Plaza Comm - 9350 University Avenue',Open
ACCU1000,7,'3870 Timberline Drive - Kevin Johnson House',Open
ACCU1000,8,'15204 Maple Drive - Dallas Co.',Open
ACCU1000,17,'Accurate Dev.*Office - 12035 University Avenue',Open
ACCU1000,29,'Hawthorne Plaza 6-Plex - 9375 Bishop',Open
ACCU1000,43,'14824 Brookview Drive - Bent Creek Ridge',Open
ACCU1000,45,'4667 121st Street - EMA',Open
ACCU1000,46,'14818 Brookview Drive',Open
ACCU1000,50,'12035 University Avenue - Suite # 202',Open
ACCU1000,60,'4800 147th Street',Open
ACCU1000,61,'14811 Brookview Drive-Main - Main  House',Open
ACCU1000,62,'14811 Brookview Drive- Guest - Guest House',Open
ACCU1000,63,'3210 150th Street',Open
ACCU1000,64,'4805 147th Street',Open
ACCU1000,65,'3007 152nd Street',Open
ACCU1000,66,'15302 Maple Drive',Open
ACCU1000,67,'15306 Maple Drive',Open
ACCU1000,68,'3003 152nd Street',Open
ACCU1000,69,'5037 NE 14th Steet',Open
ACCU1000,70,'3004 152nd Street',Open
ACCU1000,71,'4806 147th Street',Open
ACCU1000,72,'4809 147th Street',Open
ACCU1000,73,'4819 147th Street',Open
ACCU1000,75,'14804 Brookview Drive',Open
ACCU1000,76,'14810 Brookview Drive',Open
ACCU1000,77,'4815 147th Street',Open
ACCU1000,78,'4828 147th  Street',Open
ACCU1000,79,'9610 NW Beaver Drive - Chris Eden job',Open
ACCU1000,80,'14705 Brookview Drive',Open
ACCU1000,81,'4822 147th Street',Open
ACCU1000,82,'5035 Hubbell Avenue - Old Homemakers Building',Open
ACCU1000,83,'2907 152nd Street',Open
ACCU1000,84,'2911 152nd Street',Open
ACCU1000,85,'165 Hidden Meadow Drive',Open
ACCU1000,86,'14630 Brookview Drive',Open
ACCU1000,87,'2504 Jordan Grove',Open
ACCU1000,88,'15319 Maple Drive',Open
ACCU1000,89,'2203 34th Street',Open
ACCU1000,90,'3206 150th Street',Open
ACCU1000,91,'3007 NW 14th Court - Danielle Bower Personal',Open
ACCU1000,92,'14722 Brookview',Open
ACCU1000,93,'15310 Maple',Open
ACCU1000,94,'14711 Brookview',Open
ACCU1000,95,'14725 Brookview Drive',Open
ACCU1000,96,'3827 Timberline Drive',Open
ACCU1000,97,'15314 Maple Drive',Open
ACCU1000,98,'3111 151st Street',Open
ACCU1000,99,'3806 Turnbury Drive',Open
ACCU1000,100,'16005 Hickory Lane',Open
ACCU1000,101,'16009 Hickory Lane',Open
ACCU1000,103,'3526 Timberline Drive',Open
ACCU1000,104,'14719 Brookview Drive',Open
ACCU1000,105,'14911 Brookview Drive',Open
ACCU1000,106,'14927 Brookview Drive',Open
ACCU1000,107,'14823 Brookview Drive',Open
ACCU1000,108,'16015 Hickory Lane',Open
ACCU1000,109,'16019 Hickory Lane',Open
ACCU1000,110,'16020 Hickory Lane',Open
ACCU1000,111,'16103 Hickory Lane',Open
ACCU1000,112,'4800 142nd Street - Main House',Open
ACCU1000,114,'4800 142nd Street - Guest House',Open
ACCU1000,115,'4800 142nd Street - Horse Barn',Open
ACCU1000,116,'3721 Turnbury Drive',Open
ACCU1000,117,'4814 162nd Court',Open
ACCU1000,118,'4811 162nd Court',Open
ACCU1000,120,'4801 147th Street',Open
ACCU1000,121,'4800 142nd Street - Unattached Garage',Open
ACCU1000,122,'4823 147th Street',Open
ACCU1000,123,'1028 90th Street',Open
ACCU1000,125,'9500 University Avenue - Suite 2112',Open
ACCU1000,126,'15305 Berkshire',Open
ACCU1000,128,'4800 142nd Street - Horse Barn',Open
ACCU1000,129,'15208 Maple',Open
ACCU1000,130,'16206 Hickory Lane',Open
ACCU1000,131,'4605 162nd Street - Acadia Entry Tower',Open
ACCU1000,132,'4739 161st Court',Open
ACCU1000,133,'4715 161st Court',Open
ACCU1000,134,'16112 Sharon Court - McCracken Job',Open
ACCU1000,135,'Shop - Scott',Open
ACCU1000,136,'Pat Reding - 1705 Fairway Drive',Open
ACCU1000,138,'4733 161st Court',Open
ACCU1000,139,'16105 Sharon Court',Open
ACCU1000,141,'4734 161st Court',Open
ACCU1000,142,'14611 Brookview Drive',Open
ACCU1000,143,'16111 Sharon Court',Open
ACCU1000,144,'4620 161st Court',Open
ACCU1000,145,'25010 Eagle Vista Drive',Open
ACCU1000,146,'16210 Hickory Lane',Open
ACCU1000,147,'4727 161st Street',Open
ACCU1000,148,'16101 Sharon Court',Open
ACCU1000,149,'16101 Goodman Court',Open
ACCU1000,150,'4805 160th Street',Open
ACCU1000,151,'3006 150th',Open
ACCU1000,152,'16115 Sharon Court',Open
ACCU1000,153,'14629 Brookview Drive',Open
ACCU1000,154,'Truck Stock',Open
ACCU1000,155,'16100 Goodman Court',Open
ACCU1000,156,'4815 162nd Court',Open
ACCU1000,157,'16118 Sharon Court',Open
ACCU1000,158,'16107 Hickory Lane',Open
ACCU1000,159,'14623 Brookview Drive',Open
ACCU1000,160,'4722 161st Court',Open
ACCU1000,161,'4400 West 1st Street - Tree Farm\ Pole Barn',Open
ACCU1000,162,'2036 Williams Street',Open
ACCU1000,163,'4700 142nd Street - Shop',Open
ACCU1000,164,'14803 Brookview Drive',Open
ACCU1000,165,'16111 Hickory Lane',Open
ACCU1000,166,'4723 162nd Street',Open
ACCU1000,168,'4623 161st Court',Open
ACCU1000,169,'16124 Goodman Court',Open
ACCU1000,170,'4718 161st Court',Open
ACCU1000,171,'4627 161st Court',Open
ACCU1000,172,'23344 38th Avenue - Sarah Hoover',Open
ACCU1000,173,'4624 161st Court',Open
ACCU1000,174,'4730 161st Court',Open
ACCU1000,175,'4726 161st Street',Open
ACCU1000,176,'12035 University Avenue - Suite # 100',Open
ACCU1000,177,'16110 Hickory Lane',Open
ACCU1000,178,'16127 Sharon Court',Open
ACCU1000,179,'16123 Sharon Court',Open
ACCU1000,180,'4811 160th Street',Open
ACCU1000,181,'1642 South 11th',Open
ACCU1000,182,'4648 Centennial Blvd.',Open
ACCU1000,183,'325 7th Street - Andrea Gnat',Open
ACCU1000,184,'16115 Hickory Lane',Open
ACCU1000,185,'4710 161st Court',Open
ACCU1000,186,'14617 Brookview Drive',Open
ACCU1000,188,'4807 162nd Court',Open
ACCU1000,189,'16126 Sharon Court',Open
ACCU1000,190,'16202 Goodman Drive',Open
ACCU1000,191,'16108 Goodman Court',Open
ACCU1000,192,'16040 Oakwood Drive',Open
ACCU1000,193,'16112 Goodman Court',Open
ACCU1000,194,'16305  Goodman Drive',Open
ACCU1000,195,'1890 SE Olson Drive',Open
ACCU1000,196,'7555 NW 16th Street - Joe Sanger Personal',Open
ACCU1000,197,'16119 Sharon Court',Open
ACCU1000,198,'16036 Oakwood Drive',Open
ACCU1000,199,'16032 Oakwood Drive',Open
ACCU1000,200,'16116 Goodman Court',Open
ACCU1000,201,'16120 Goodman Court',Open
ACCU1000,202,'4701 162nd Street',Open
ACCU1000,203,'685 Belmont Boulevard - The Reserve at Daybreak',Open
ACCU1000,205,'651 77th Street - Lisa Skipton Personal',Open
ACCU1000,206,'16115 Goodman Court',Open
ACCU1000,207,'4816 147th Street',Open
ACCU1000,208,'16104 Hickory Lane',Open
ACCU1000,209,'5324 Brookview Drive',Open
ACCU1000,211,'4703 161st Court',Open
ACCU1000,212,'4707 161st Court',Open
ACCU1000,213,'16029 Oakwood Drive',Open
ACCU1000,214,'16033 Oakwood Drive',Open
ACCU1000,215,'16037 Oakwood Drive',Open
ACCU1000,217,'16119 Goodman Court',Open
ACCU1000,218,'16206 Goodman Drive',Open
ACCU1000,219,'4806 162nd Court',Open
ACCU1000,220,'4810 162nd Court',Open
ACCU1000,221,'4728 162nd Street',Open
ACCU1000,222,'4720 162nd Street',Open
ACCU1000,223,'4724 162nd Street',Open
ACCU1000,224,'16008 Hickory Court',Open
ACCU1000,225,'4715 162nd Street',Open
ACCU1000,226,'4719 162nd Street',Open
ACCU1000,227,'16109 Goodman Court',Open
ACCU1000,228,'25034 Eagle Vista Drive',Open
ACCU1000,229,'Adele',Open
ACCU1000,230,'4709 162nd Street',Open
ACCU1000,231,'16004 Hickory Lane',Open
ACCU1000,232,'16131 Sharon Court',Open
ACCU1000,233,'25058 Greyhawk Drive',Open
ACCU1000,234,'4705 162nd Street',Open
ACCU1000,235,'4716 162nd Street',Open
ACCU1000,236,'16210 Goodman Drive',Open
ACCU1000,237,'4643 Centennial Blvd',Open
ACCU1000,238,'16105 Goodman Court',Open
ACCU1000,240,'4639 Centennial Blvd.',Open
ACCU1000,241,'4635 Centennial Blvd.',Open
ACCU1000,242,'4700 162nd Street',Open
ACCU1000,243,'16201 Sharon Drive',Open
ACCU1000,244,'4810 142nd Street',Open
ACCU1000,245,'16201 Goodman Drive',Open
ACCU1000,246,'4628 161st Court - Clausen',Open
ACCU1000,248,'4704 162nd Street',Open
ACCU1000,249,'4708 162nd Street',Open
ACCU1000,250,'4727 Court',Open
ACCU1000,251,'4812 160th Street - Vanna Cord',Open
ACCU1000,252,'4625 Centennial Boulevard',Open
ACCU1000,253,'4706 161st Court',Open
ACCU1000,254,'4738 Centennial Boulevard - Homeshow',Open
ACCU1000,255,'4723 Centennial Boulevard - Homeshow',Open
ACCU1000,256,'16122 Sharon Court',Open
ACCU1000,257,'Will Call',Open
ACCU1000,258,'4230 NW 98th Avenue',Open
ACCU1000,259,'16025 Oakwood Drive',Open
ACCU1000,260,'4738 161st Court',Open
ACCU1000,261,'16004 Hickory Lane - Mark Iverson',Open
ACCU1000,262,'16301 Goodman Drive',Open
ACCU1000,263,'16211 Goodman Drive',Open
ACCU1000,264,'6201 Sharon Drive',Open
ACCU1000,265,'16300 Goodman Drive',Open
ACCU1000,266,'16304 Goodman Drive',Open
ACCU1000,267,'4712 162nd Street',Open
ACCU1000,268,'16208 Sharon Drive',Open
ACCU1000,270,'16202 Sharon Drive',Open
ACCU1000,271,'6840 EP True Parkway - Earthwise Pet',Open
ACCU1000,272,'4636 161st Court',Open
ACCU1000,273,'16202 Hickory Lane',Open
ACCU1000,274,'4732 162nd Street',Open
ACCU1000,275,'16203 Goodman Drive',Open
ACCU1000,276,'16207 Goodman Drive',Open
ACCU1000,277,'4702 161st Court',Open
ACCU1000,278,'4400 West 1st Street - Tree Farm/New Building',Open
ACCU1000,279,'4611 Centennial Boulevard',Open
ACCU1000,280,'4617 Centennial Boulevard',Open
ACCU1000,281,'4621 Centennial Boulevard',Open
ACCU1000,282,'16124 Hickory Lane',Open
ACCU1000,283,'16130 Sharon Court',Open
ACCU1000,284,'16134 Sharon Court',Open
ACCU1000,285,'4731 162nd Street',Open
ACCU1000,286,'4230 NW 98th Avenue - Heather Wirtz',Open
ACCU1000,287,'4950 156th Street - Jared Johnson',Open
ACCU1000,288,'4640 Centennial Boulevard',Open
